Date,Open,High,Low,Close,Adj Close,Volume,Tik-tok(虚拟货币),Google
2020-12-05,3718.750977,3896.722900,3677.987305,3896.722900,3896.722900,88163605814,350
2020-12-06,3896.548096,3963.322021,3817.143555,3931.428711,3931.428711,73747596824,367
2020-12-07,3930.697998,3938.018799,3822.732178,3864.618896,3864.618896,70002596583,345
2020-12-08,3864.994141,3886.939453,3609.392090,3624.800781,3624.800781,94071019702,375
2020-12-09,3624.573242,3777.371338,3485.063477,3752.445801,3752.445801,103750014115,382
2020-12-10,3752.608887,3759.781250,3596.192383,3663.375732,3663.375732,76402885742,283
2020-12-11,3663.380371,3667.945801,3520.676514,3573.171387,3573.171387,72660639161,1403
2020-12-12,3571.739258,3753.481445,3569.559326,3722.239746,3722.239746,55873190187,694
2020-12-13,3722.518311,3887.307617,3696.044189,3860.348145,3860.348145,59381042748,389
2020-12-14,3861.128906,3860.229492,3776.720703,3838.841797,3838.841797,53230733685,1952
2020-12-15,3838.911377,3906.793945,3805.324951,3853.973145,3853.973145,60989735141,319
2020-12-16,3854.123779,4159.043945,3807.699951,4156.048828,4156.048828,103330920171,242
2020-12-17,4155.867676,4402.293945,4107.745605,4199.991699,4199.991699,166462879424,628
2020-12-18,4200.305664,4333.787109,4131.308594,4280.505371,4280.505371,102998959136,342
2020-12-19,4279.278809,4371.746582,4226.930176,4309.830566,4309.830566,83875552625,340
2020-12-20,4309.092773,4313.920898,4085.719482,4172.507324,4172.507324,87437967021,339
2020-12-21,4172.666504,4236.909668,3937.819336,3994.124023,3994.124023,94443357367,318
2020-12-22,3991.521729,4155.496582,3859.678955,4154.041504,4154.041504,96486782562,749
2020-12-23,4153.847656,4168.949219,3665.174316,3817.902100,3817.902100,99820324259,1512
2020-12-24,3820.656006,4008.274414,3719.018311,3993.856201,3993.856201,93494143220,991
2020-12-25,3993.512695,4140.665039,3952.331543,4097.853516,4097.853516,88451204825,797
2020-12-26,4098.424805,4256.889160,4038.920898,4159.510742,4159.510742,96564328849,294
2020-12-27,4159.846680,4653.794434,4110.441406,4465.709961,4465.709961,170698803843,484
2020-12-28,4469.395996,4875.877441,4469.395996,4774.680664,4774.680664,158345335299,663
2020-12-29,4774.427734,4824.071777,4520.566406,4777.558105,4777.558105,122199471975,1129
2020-12-30,4777.249023,4920.546387,4705.317383,4903.036133,4903.036133,112817695941,1299
2020-12-31,4903.085938,4920.521484,4752.041504,4819.848145,4819.848145,90979912487,538
2021-01-01,4819.227539,4894.460938,4702.402832,4771.491211,4771.491211,89188544473,327
2021-01-02,4771.720703,5140.154297,4691.409668,5060.037109,5060.037109,128966458114,303
2021-01-03,5059.886230,6575.889160,5040.612305,6372.991699,6372.991699,295294627185,358
2021-01-04,6383.125488,7454.676270,5893.127441,6721.569824,6721.569824,367962181604,440
2021-01-05,6729.749023,7297.546875,6370.754883,7101.969238,7101.969238,268168442816,398
2021-01-06,7108.418457,7814.964355,6873.741699,7799.997070,7799.997070,288837435511,1643
2021-01-07,7806.239746,8308.806641,7539.230957,7940.187988,7940.187988,262159974323,1525
2021-01-08,7942.065430,8233.893555,6958.158203,7927.166016,7927.166016,287085736595,1821
2021-01-09,7924.208984,8443.091797,7655.673828,8295.488281,8295.488281,215197650454,592
2021-01-10,8294.152344,8728.360352,7736.261230,8173.615234,8173.615234,263012951513,505
2021-01-11,8169.576660,8169.576660,5994.238281,7065.014160,7065.014160,393602511251,420
2021-01-12,7054.523926,7427.540039,6547.520020,6744.761230,6744.761230,242365105334,763
2021-01-13,6746.741699,7337.014648,6428.765137,7313.735352,7313.735352,194753150779,495
2021-01-14,7310.448242,8055.458008,7073.742676,7888.995605,7888.995605,216322316274,668
2021-01-15,7911.166016,8096.524902,7068.745117,7594.425781,7594.425781,233127592358,365
2021-01-16,7591.888184,8360.579102,7502.328613,7994.310059,7994.310059,209454531611,343
2021-01-17,7993.764648,8202.453125,7610.977539,7972.562012,7972.562012,189616921997,472
2021-01-18,7973.476074,8176.979980,7700.662109,8162.887207,8162.887207,167619830223,325
2021-01-19,8163.893555,9279.872070,8144.990723,8923.500000,8923.500000,305782464097,305
2021-01-20,8910.234375,9107.816406,8039.550781,8938.475586,8938.475586,302528935875,281
2021-01-21,8941.128906,8941.128906,7098.462891,7248.040039,7248.040039,296833960228,255
2021-01-22,7230.708496,8242.951172,6762.583984,8014.948242,8014.948242,284674278365,240
2021-01-23,8006.882813,8245.956055,7784.070313,7979.158203,7979.158203,176657024862,287
2021-01-24,7980.583984,9042.971680,7942.104004,9020.273438,9020.273438,236058894339,1833
2021-01-25,9013.988281,9514.035156,8455.970703,8581.943359,8581.943359,282297526633,425
2021-01-26,8577.581055,8901.619141,8101.466309,8773.652344,8773.652344,268777227840,817
2021-01-27,8781.896484,8844.872070,7880.078125,8125.164063,8125.164063,255417641993,380
2021-01-28,8112.797852,8564.581055,7950.021484,8371.977539,8371.977539,256624734227,1353
2021-01-29,8829.788086,9185.633789,8352.135742,8886.441406,8886.441406,344601564817,2171
2021-01-30,8884.572266,9014.205078,8539.386719,8845.120117,8845.120117,196791092548,1708
2021-01-31,8849.671875,8863.121094,8281.972656,8452.468750,8452.468750,161973191047,738
2021-02-01,8451.626953,8887.133789,8191.316895,8855.775391,8855.775391,188952145913,997
2021-02-02,8858.780273,9963.709961,8805.000977,9784.090820,9784.090820,293402170951,10071
2021-02-03,9781.352539,10729.807617,9752.854492,10729.807617,10729.807617,270518073853,1723
2021-02-04,10731.492188,10912.990234,10107.847656,10320.985352,10320.985352,287327675148,319
2021-02-05,10321.183594,11358.830078,10321.183594,11114.000000,11114.000000,259370467621,331
2021-02-06,11108.481445,11241.158203,10664.033203,10850.131836,10850.131836,257849449303,481
2021-02-07,10848.572266,10928.959961,9711.368164,10438.727539,10438.727539,257953042624,836
2021-02-08,10434.940430,11418.008789,10150.143555,11263.931641,11263.931641,309631232130,508
2021-02-09,11265.926758,11688.267578,11042.348633,11377.835938,11377.835938,284316235865,453
2021-02-10,11377.866211,11762.648438,10892.028320,11264.672852,11264.672852,270702457676,412
2021-02-11,11261.254883,11666.448242,11034.650391,11519.588867,11519.588867,232623214251,326
2021-02-12,11517.594727,12021.015625,11264.192383,11905.902344,11905.902344,244798309083,410
2021-02-13,11908.834961,12087.002930,11434.790039,11715.883789,11715.883789,228358661770,944
2021-02-14,11717.579102,11935.563477,11559.445313,11657.593750,11657.593750,203040091844,347
2021-02-15,11654.963867,11843.244141,10875.510742,11494.246094,11494.246094,251583126207,350
2021-02-16,11488.786133,11781.829102,11170.200195,11502.311523,11502.311523,221315013671,330
2021-02-17,11504.136719,11971.912109,11216.514648,11938.452148,11938.452148,232221628486,338
2021-02-18,11936.825195,12651.363281,11936.825195,12570.558594,12570.558594,183329949641,431
2021-02-19,12579.710938,12776.254883,12305.499023,12715.392578,12715.392578,170403171177,824
2021-02-20,12713.694336,13209.186523,11874.474609,12451.632813,12451.632813,225066603762,1603
2021-02-21,12446.048828,12806.626953,12262.439453,12527.726563,12527.726563,152917325116,1485
2021-02-22,12527.447266,12533.246094,10219.699219,11519.693359,11519.693359,274157156799,872
2021-02-23,11515.918945,11515.918945,8909.656250,10152.075195,10152.075195,336396488807,1451
2021-02-24,10160.302734,11033.279297,9769.417969,10502.961914,10502.961914,202294489370,1196
2021-02-25,10495.331055,10778.958008,9456.808594,9525.520508,9525.520508,158026808322,4302
2021-02-26,9544.558594,10100.791992,9109.062500,9368.707031,9368.707031,203670686669,2950
2021-02-27,9374.511719,9879.884766,9289.362305,9459.019531,9459.019531,134386012635,2128
2021-02-28,9458.290039,9513.561523,8425.628906,9171.295898,9171.295898,178996174074,1542
2021-03-01,9178.434570,10136.399414,9173.674805,10117.086914,10117.086914,155391528113,1770
2021-03-02,10112.920898,10329.827148,9455.652344,9657.925781,9657.925781,145739404936,1980
2021-03-03,9650.434570,10669.085938,9588.670898,10192.459961,10192.459961,146658213960,1114
2021-03-04,10184.508789,10498.888672,9776.838867,9976.185547,9976.185547,148202588102,2272
2021-03-05,9973.775391,10056.254883,9397.423828,9961.380859,9961.380859,136869040218,703
2021-03-06,9955.519531,10843.851563,9869.555664,10750.524414,10750.524414,147777917342,1007
2021-03-07,10754.752930,11245.467773,10632.431641,11194.985352,11194.985352,154688388373,495
2021-03-08,11201.972656,11976.647461,10900.724609,11973.617188,11973.617188,180322611396,554
2021-03-09,11976.359375,12154.272461,11750.285156,12154.272461,12154.272461,152648241263,499
2021-03-10,12157.136719,12192.087891,11502.149414,11705.195313,11705.195313,163650535325,2167
2021-03-11,11697.829102,11973.575195,11266.337891,11859.127930,11859.127930,155938883800,781
2021-03-12,11861.412109,11944.775391,11248.404297,11533.728516,11533.728516,146023543012,525
2021-03-13,11534.144531,12611.166016,11283.395508,12526.815430,12526.815430,162808106451,481
2021-03-14,12521.466797,12566.480469,12008.962891,12070.432617,12070.432617,125904258879,557
2021-03-15,12067.323242,12286.201172,11371.566406,11645.885742,11645.885742,170588177790,587
2021-03-16,11650.509766,11811.436523,11180.173828,11755.616211,11755.616211,155021134839,723
2021-03-17,11756.166016,11966.367188,11377.541016,11859.897461,11859.897461,159434465724,707
2021-03-18,11858.004883,11999.746094,11101.482422,11599.790039,11599.790039,151361558000,781
2021-03-19,11597.926758,11984.345703,11363.079102,11830.915039,11830.915039,138311678795,3381
2021-03-20,11830.255859,12202.480469,11792.541992,11798.438477,11798.438477,147608986381,1284
2021-03-21,11798.255859,11868.205078,11482.782227,11639.504883,11639.504883,149559926674,664
2021-03-22,11640.449219,11794.644531,10896.007813,11006.863281,11006.863281,153579499347,912
2021-03-23,11003.855469,11241.499023,10822.469727,10938.755859,10938.755859,143349317878,1067
2021-03-24,10934.536133,11350.202148,10248.763672,10396.385742,10396.385742,203750544640,617
2021-03-25,10394.492188,10630.535156,10192.132813,10443.700195,10443.700195,194099946772,764
2021-03-26,10442.723633,11139.669922,10439.625000,11139.140625,11139.140625,147501121002,681
2021-03-27,11140.411133,11335.270508,10952.560547,11228.449219,11228.449219,118416049641,863
2021-03-28,11227.867188,11307.533203,10941.708008,11064.004883,11064.004883,108585452223,586
2021-03-29,11063.398438,12069.774414,11014.032227,11954.784180,11954.784180,149766629526,574
2021-03-30,11953.347656,12230.326172,11787.325195,12132.133789,12132.133789,147954001354,619
2021-03-31,12132.557617,12763.596680,11757.970703,12570.451172,12570.451172,198067824804,853
2021-04-01,12575.662109,13058.942383,12554.215820,12981.613281,12981.613281,202964481261,674
2021-04-02,12979.354492,14136.228516,12872.640625,14075.634766,14075.634766,228959541139,920
2021-04-03,14073.468750,14087.041016,13321.664063,13321.664063,13321.664063,210235650183,1106
2021-04-04,13316.731445,13859.746094,13181.707031,13746.583984,13746.583984,170797701240,815
2021-04-05,13747.489258,14059.635742,13347.502930,13842.284180,13842.284180,189713742877,905
2021-04-06,13852.830078,14126.869141,13461.496094,13853.139648,13853.139648,191102931429,591
2021-04-07,13848.885742,13950.193359,12728.054688,12895.772461,12895.772461,236290709137,525
2021-04-08,12883.053711,13701.733398,12817.277344,13682.455078,13682.455078,165827709517,514
2021-04-09,13683.755859,13789.594727,13467.485352,13578.529297,13578.529297,129831129618,808
2021-04-10,13571.994141,14396.916016,13517.446289,13996.829102,13996.829102,163734854386,1713
2021-04-11,13998.236328,14188.500000,13891.479492,14139.126953,14139.126953,129047155174,2236
2021-04-12,14137.191406,14418.055664,13819.961914,14010.410156,14010.410156,142294084062,11777
2021-04-13,14010.482422,15171.993164,14005.212891,15046.115234,15046.115234,192767217060,961
2021-04-14,15047.162109,15995.480469,14943.789063,15900.261719,15900.261719,232406896972,1871
2021-04-15,15906.332031,16595.748047,15736.081055,16431.691406,16431.691406,210853468147,1423
2021-04-16,16415.289063,16616.941406,15118.688477,15858.479492,15858.479492,236036549465,1095
2021-04-17,15845.663086,16285.199219,15217.711914,15290.825195,15290.825195,210949869363,1280
2021-04-18,15300.981445,15424.930664,13118.530273,14588.370117,14588.370117,330591020408,1575
2021-04-19,14594.211914,14856.652344,13584.759766,14102.539063,14102.539063,221745082060,1683
2021-04-20,14074.874023,15246.754883,13379.397461,15145.206055,15145.206055,256297924809,3087
2021-04-21,15151.375000,16014.353516,14543.340820,15349.604492,15349.604492,252493848074,1151
2021-04-22,15304.941406,17144.667969,15033.360352,15602.068359,15602.068359,347777270333,2120
2021-04-23,15587.274414,15835.523438,13750.595703,15352.437500,15352.437500,359935666416,1341
2021-04-24,15375.906250,15379.424805,14054.052734,14365.394531,14365.394531,206905945639,1691
2021-04-25,14383.503906,15290.733398,14111.354492,15043.734375,15043.734375,206646965014,1033
2021-04-26,15065.937500,16449.416016,14993.430664,16437.380859,16437.380859,228343594434,701
2021-04-27,16434.460938,17351.322266,16121.218750,17263.621094,17263.621094,209248336016,786
2021-04-28,17275.423828,17865.419922,16631.914063,17793.521484,17793.521484,222025625440,823
2021-04-29,17808.226563,18102.322266,17291.203125,17843.058594,17843.058594,210852159974,710
2021-04-30,17848.607422,18080.687500,17657.535156,17955.128906,17955.128906,192792351189,709
2021-05-01,17952.742188,19109.103516,17843.128906,19073.181641,19073.181641,185987816034,595
2021-05-02,19071.029297,19324.189453,18520.476563,19113.087891,19113.087891,181493268471,878
2021-05-03,19107.386719,22334.855469,19107.386719,22212.166016,22212.166016,318344519972,1518
2021-05-04,22212.460938,22810.990234,20591.492188,21063.345703,21063.345703,403978359943,1247
2021-05-05,20978.703125,22927.429688,20800.976563,22806.498047,22806.498047,312915600328,2142
2021-05-06,22820.402344,23263.623047,21937.078125,22565.750000,22565.750000,286366611986,1575
2021-05-07,22560.738281,23000.910156,21769.871094,22415.519531,22415.519531,254773574612,1907
2021-05-08,22397.888672,25409.435547,22216.367188,25103.781250,25103.781250,322966120200,3176
2021-05-09,25160.486328,25609.449219,24083.210938,25272.292969,25272.292969,325280527213,3897
2021-05-10,25243.789063,26933.087891,23641.283203,25358.906250,25358.906250,402246191214,3685
2021-05-11,25333.099609,26862.541016,24313.380859,26801.830078,26801.830078,338693838658,6270
2021-05-12,26839.986328,28133.671875,24442.195313,24442.195313,24442.195313,445628760001,3903
2021-05-13,24720.263672,26027.375000,22900.775391,23970.138672,23970.138672,505825280204,3104
2021-05-14,24002.228516,26849.253906,23894.335938,26257.300781,26257.300781,310102601240,2614
2021-05-15,26237.308594,26579.980469,23418.955078,23418.955078,23418.955078,273076727344,2318
2021-05-16,23442.828125,24968.841797,21570.410156,23093.136719,23093.136719,304857700558,1841
2021-05-17,23053.462891,23094.806641,20148.314453,21136.015625,21136.015625,348114309678,1877
2021-05-18,21100.435547,22881.240234,20904.246094,21717.626953,21717.626953,259684257832,2021
2021-05-19,21734.248047,22089.425781,12566.229492,15834.470703,15834.470703,543647543717,72772
2021-05-20,15699.075195,19267.773438,13965.423828,17916.654297,17916.654297,435068908601,192087
2021-05-21,17839.738281,18895.302734,13597.698242,15639.104492,15639.104492,345993126357,61668
2021-05-22,15673.804688,15982.444336,13950.145508,14771.029297,14771.029297,270815076893,12211
2021-05-23,14788.153320,15341.782227,11179.221680,13573.458984,13573.458984,360352016343,12780
2021-05-24,13511.407227,17156.193359,13451.592773,16970.003906,16970.003906,344697933587,13040
2021-05-25,17004.939453,17656.509766,15338.242188,17352.199219,17352.199219,317718474502,6108
2021-05-26,17354.916016,18621.423828,17002.578125,18463.695313,18463.695313,271645754469,4254
2021-05-27,18464.039063,18464.039063,16882.300781,17467.005859,17467.005859,213023914010,4161
2021-05-28,17505.179688,17625.783203,14878.882813,15410.931641,15410.931641,254730362721,3227
2021-05-29,15373.745117,16347.291992,14064.553711,14516.858398,14516.858398,215084559850,2904
2021-05-30,14509.053711,15743.880859,13939.374023,15222.419922,15222.419922,164792663162,24261
2021-05-31,15202.634766,17299.996094,14501.984375,17294.201172,17294.201172,197517030668,3876
2021-06-01,17247.160156,17452.128906,16158.169922,16806.324219,16806.324219,174623880791,2097
2021-06-02,16812.308594,17875.964844,16306.783203,17268.054688,17268.054688,176904941342,2272
2021-06-03,17282.419922,18467.890625,17034.230469,18283.660156,18283.660156,192358672560,4321
2021-06-04,18296.716797,18296.716797,16425.480469,17191.544922,17191.544922,218548551870,2421
2021-06-05,17213.445313,18018.378906,16360.416016,16823.064453,16823.064453,195032321406,2857
2021-06-06,16817.769531,17544.853516,16730.880859,17363.832031,17363.832031,161875527543,1697
2021-06-07,17350.751953,18199.509766,16530.851563,16570.951172,16570.951172,195761151882,1541
2021-06-08,16598.708984,16766.601563,14820.656250,16112.866211,16112.866211,268243270245,3024
2021-06-09,16066.530273,16768.164063,15425.281250,16660.304688,16660.304688,230434378091,2200
2021-06-10,16678.673828,16734.980469,15570.252930,15801.160156,15801.160156,183830559600,2657
2021-06-11,15809.728516,15953.934570,14888.940430,15061.059570,15061.059570,158896128517,7632
2021-06-12,15067.352539,15659.077148,14497.905273,15180.816406,15180.816406,164602490549,4367
2021-06-13,15182.131836,16299.842773,14797.890625,16050.445313,16050.445313,173359629539,1435
2021-06-14,16052.869141,16677.783203,15800.874023,16239.204102,16239.204102,172538234570,2116
2021-06-15,16558.318359,16902.416016,16112.322266,16725.660156,16725.660156,185807818675,1661
2021-06-16,16302.404297,16348.091797,15062.428711,15147.600586,15147.600586,154196893123,1290
2021-06-17,15145.317383,15804.552734,14910.414063,15295.618164,15295.618164,141037039438,1418
2021-06-18,15312.287109,15329.818359,13856.794922,14401.596680,14401.596680,146826212337,2184
2021-06-19,14423.706055,14702.839844,13996.032227,14058.073242,14058.073242,121097938229,6655
2021-06-20,14011.861328,14683.272461,13228.613281,14496.014648,14496.014648,145426612613,7441
2021-06-21,14489.260742,14580.547852,12074.901367,12212.401367,12212.401367,218226664608,7585
2021-06-22,12200.890625,12883.187500,11060.812500,12152.113281,12152.113281,230392402607,37556
2021-06-23,12175.932617,13250.456055,11845.039063,12881.552734,12881.552734,183917659703,15354
2021-06-24,12747.030273,13153.300781,12226.785156,12869.289063,12869.289063,131205857820,5819
2021-06-25,12874.204102,13044.814453,11585.007813,11706.493164,11706.493164,147035661613,4184
2021-06-26,11691.430664,11945.130859,11101.819336,11809.934570,11809.934570,133240100988,1926
2021-06-27,11821.282227,12783.204102,11693.946289,12776.337891,12776.337891,128386590578,2233
2021-06-28,12792.424805,13814.797852,12692.614258,13426.476563,13426.476563,164724827399,3031
2021-06-29,13450.953125,14494.280273,13404.414063,13967.422852,13967.422852,160407445759,1334
2021-06-30,13989.710938,14741.716797,13500.041992,14687.209961,14687.209961,166776924933,1698
2021-07-01,14686.239258,14686.239258,13458.350586,13673.125977,13673.125977,188003055067,1648
2021-07-02,13649.106445,13953.175781,13103.648438,13917.210938,13917.210938,205816883862,2373
2021-07-03,13922.355469,14483.772461,13707.160156,14409.637695,14409.637695,112846149901,1523
2021-07-04,14412.460938,15433.608398,14181.291992,15028.751953,15028.751953,121610825384,1587
2021-07-05,15030.039063,15030.039063,13981.466797,14211.197266,14211.197266,129946909019,2952
2021-07-06,14206.911133,15162.696289,14206.911133,15061.831055,15061.831055,135360458642,2675
2021-07-07,15052.299805,15541.357422,14890.294922,14986.043945,14986.043945,144984489030,14260
2021-07-08,15004.084961,15043.296875,13559.880859,13759.182617,13759.182617,150493241551,12087
2021-07-09,13730.287109,14160.145508,13311.421875,13908.205078,13908.205078,149206310889,1993
2021-07-10,13910.196289,14189.594727,13488.574219,13679.572266,13679.572266,113909055518,1845
2021-07-11,13676.153320,14076.512695,13500.755859,13862.887695,13862.887695,95276196785,1814
2021-07-12,13868.344727,14033.104492,13022.553711,13188.990234,13188.990234,115059296651,1595
2021-07-13,13172.007813,13198.390625,12436.963867,12549.433594,12549.433594,107517004975,1770
2021-07-14,12556.444336,13012.153320,12102.285156,12901.529297,12901.529297,112192434786,3171
2021-07-15,12903.992188,13183.583008,12167.632813,12348.296875,12348.296875,101362334790,2219
2021-07-16,12383.333984,12670.612305,11988.465820,12183.376953,12183.376953,96440100417,1583
2021-07-17,12160.689453,12424.500000,12022.744141,12302.868164,12302.868164,86589856426,1226
2021-07-18,12311.739258,12882.830078,12200.415039,12281.661133,12281.661133,89360275863,1586
2021-07-19,12265.472656,12422.001953,11732.792969,11795.164063,11795.164063,91890782140,1849
2021-07-20,11806.751953,11923.036133,11168.705078,11592.006836,11592.006836,112635355672,2100
2021-07-21,11584.001953,13102.100586,11407.793945,12877.400391,12877.400391,137464605567,1394
2021-07-22,12902.314453,13226.864258,12639.617188,13104.479492,13104.479492,113208004580,1101
2021-07-23,13103.851563,13801.759766,12965.627930,13771.527344,13771.527344,105001223898,1343
2021-07-24,13766.242188,14243.845703,13658.407227,14189.202148,14189.202148,104074734399,852
2021-07-25,14175.764648,14223.031250,13668.169922,14203.169922,14203.169922,94411207040,1695
2021-07-26,14202.755859,15745.536133,14112.143555,14478.468750,14478.468750,191983741136,2041
2021-07-27,14457.920898,15061.102539,13952.531250,14964.909180,14964.909180,150196978239,1297
2021-07-28,14989.311523,15216.403320,14641.745117,14906.647461,14906.647461,123270644606,1966
2021-07-29,14922.656250,15472.452148,14755.761719,15372.409180,15372.409180,105325662164,1151
2021-07-30,15382.665039,15957.997070,14996.027344,15940.271484,15940.271484,130605323388,1524
2021-07-31,15905.471680,16484.328125,15661.487305,16387.720703,16387.720703,116318050992,695
2021-08-01,16350.584961,17416.517578,16289.001953,16553.408203,16553.408203,146663043357,950
2021-08-02,16527.062500,17226.220703,16227.250977,16867.333984,16867.333984,143220149571,1410
2021-08-03,16862.548828,16997.878906,15836.540039,16190.702148,16190.702148,146852533934,1522
2021-08-04,16230.787109,17875.720703,15920.170898,17618.208984,17618.208984,161907733993,889
2021-08-05,17624.998047,18353.160156,16416.376953,18268.503906,18268.503906,200677696466,1526
2021-08-06,18269.630859,19093.576172,17645.818359,18743.708984,18743.708984,172000687538,954
2021-08-07,18748.673828,20554.501953,18598.437500,20470.273438,20470.273438,214487000279,947
2021-08-08,20496.167969,20647.699219,19137.949219,19539.537109,19539.537109,184349492024,1053
2021-08-09,19534.044922,20663.414063,18787.847656,20547.666016,20547.666016,207453025409,1624
2021-08-10,20516.492188,20937.419922,19842.160156,20376.695313,20376.695313,179044707486,1001
2021-08-11,20384.083984,21186.111328,20240.558594,20501.777344,20501.777344,173182763910,1332
2021-08-12,20501.328125,20959.667969,19335.314453,19719.195313,19719.195313,164598192408,2020
2021-08-13,19755.392578,21535.228516,19681.710938,21519.294922,21519.294922,154608194272,1614
2021-08-14,21522.863281,21565.083984,20821.730469,21151.582031,21151.582031,128646748379,1887
2021-08-15,21156.976563,21505.513672,20195.183594,21443.458984,21443.458984,143579376599,753
2021-08-16,21436.451172,21595.619141,20329.125000,20437.451172,20437.451172,149436334657,2578
2021-08-17,20391.292969,21312.164063,19435.392578,19554.593750,19554.593750,165454292953,1582
2021-08-18,19535.898438,20264.533203,19191.666016,19584.376953,19584.376953,139675564262,1944
2021-08-19,19578.132813,20681.955078,19239.734375,20670.695313,20670.695313,126947292000,1535
2021-08-20,20667.191406,21444.539063,20640.830078,21370.009766,21370.009766,135787857310,1583
2021-08-21,21369.986328,21502.746094,20868.945313,20974.384766,20974.384766,117768025549,763
2021-08-22,20975.316406,21277.675781,20427.759766,21078.615234,21078.615234,103915284910,679
2021-08-23,21073.685547,21869.312500,21037.886719,21513.765625,21513.765625,132942762765,1334
2021-08-24,21550.050781,21761.277344,20411.580078,20530.234375,20530.234375,130275940461,1258
2021-08-25,20541.968750,21038.757813,19978.890625,20884.550781,20884.550781,122414068049,1409
2021-08-26,20909.367188,21044.767578,19836.708984,20094.759766,20094.759766,112814837898,1404
2021-08-27,20069.355469,21239.416016,19862.458984,21166.673828,21166.673828,119661006249,817
2021-08-28,21195.820313,21258.865234,20822.392578,20997.128906,20997.128906,88726007367,8822
2021-08-29,21012.453125,21248.443359,20443.382813,20884.515625,20884.515625,86052850008,11239
2021-08-30,20885.746094,21641.001953,20381.968750,20850.738281,20850.738281,124850157877,2520
2021-08-31,20872.619141,22396.769531,20662.187500,22184.316406,22184.316406,176251145651,1926
2021-09-01,22165.126953,24786.164063,21885.031250,24772.988281,24772.988281,194257950069,1421
2021-09-02,24709.679688,24732.988281,24080.398438,24476.527344,24476.527344,157457230859,1422
2021-09-03,24453.906250,25884.992188,23969.421875,25430.757813,25430.757813,169131812033,2826
2021-09-04,25413.302734,25616.837891,24768.087891,25090.101563,25090.101563,134277737838,1027
2021-09-05,25080.437500,25679.679688,24771.677734,25502.722656,25502.722656,118549249575,1074
2021-09-06,25498.769531,25628.892578,24983.644531,25370.259766,25370.259766,120604890695,1703
2021-09-07,25358.300781,25473.708984,19797.880859,22157.121094,22157.121094,253046764613,2076
2021-09-08,22169.949219,22998.330078,20840.042969,22598.951172,22598.951172,205087391953,2491
2021-09-09,22309.677734,23007.667969,21952.039063,22124.851563,22124.851563,155691697609,1957
2021-09-10,22113.392578,22677.861328,20345.035156,20695.906250,20695.906250,144068603875,902
